key,val,randnu
28791,bal,10231812
89951,mic,12193520
41100,cat,54228763
71846,app,48079179
41224,pea,62054611
48636,lio,38332948
5545,hor,21896257
96225,pea,49588196
90195,dog,75915568
98135,bal,56360568
58555,bal,11411506
94301,mic,44657577
53134,mic,29314607
2415,cat,60410424
66204,cat,3297999
25724,app,26917275
73340,bal,58072399
67143,lio,29717166
94332,hor,12852591
20152,pea,57759479
8174,hor,20913082
60993,mic,38627007
20275,bal,72364609
63050,hor,1601435
35960,pea,62185894
3469,pea,4197607
9439,hor,54967565
41999,bal,27628832
50494,pea,29597661
90973,mic,35290463
45323,mic,23310570
21691,mic,34498475
45337,hor,57452961
91479,dog,76963827
85923,hor,65708118
8798,lio,35235921
23040,bal,55353119
91086,app,76450792
8359,bal,167926
27089,hor,7707686
22248,hor,28392414
36404,mic,40704501
22600,lio,73501353
9728,app,6648296
90692,pea,11505752
98678,lio,17017004
17657,mic,29058938
87045,dog,13333253
86997,app,48743295
90841,ban,39957770
93188,hor,45337897
80117,lio,41184240
40245,cat,13585799
17192,app,65377291
78879,bal,16179334
1967,app,52994991
1366,hor,37489291
21980,cat,26752461
84924,app,7966453
54184,dog,10817345
69180,app,67125905
4716,mic,50270829
39738,pea,27812706
12992,mic,16555131
73832,mic,76122164
78815,lio,60086830
63099,dog,52644081
70142,lio,59358150
33006,cat,4091404
73836,cat,53808312
76142,app,7142964
95255,bal,16405321
91547,hor,29004458
37259,ban,14395536
42905,lio,63596263
15226,app,17394257
40569,hor,75550842
79231,hor,42611402
37261,cat,7622105
77565,app,58563770
44525,app,51442176
83689,lio,51037663
45867,app,48126521
54756,pea,31181026
98911,app,55297905
58881,pea,15921228
99286,hor,72612839
34246,ban,43994121
45196,app,1529724
77933,cat,9979034
17029,lio,70199031
1732,hor,15181512
67366,cat,73969115
25766,hor,52880200
78522,app,1325461
28769,dog,55286279
93442,bal,26004367
69177,dog,55947506
74456,dog,50746125
91266,pea,3381362
54534,lio,18603898
4179,hor,22753422
58664,hor,66605017
99932,cat,65559504
83875,dog,61766661
1782,pea,59525633
94864,pea,27257214
56151,dog,50314684
53339,mic,31764713
28431,ban,24695271
71737,pea,19324679
75886,bal,45437705
27729,lio,45221268
51177,dog,62454436
78576,bal,45040320
94428,ban,71431299
29944,pea,58081502
34472,bal,51728574
8990,mic,75517941
49788,hor,15845470
31051,app,42564460
51509,ban,21430255
66101,ban,41253543
17983,app,4414264
96100,dog,9539492
35163,pea,9951189
33430,app,71337210
19221,pea,61532444
69946,dog,16927426
2456,app,74432390
59621,dog,3335124
22977,ban,9569248
51123,lio,24762149
4215,lio,15935163
26467,app,73817343
64281,ban,17947037
56869,lio,29219307
18053,ban,77482230
11533,hor,69755064
84053,pea,39980620
66939,app,13188255
71692,dog,38829861
6333,hor,71638599
79398,mic,62682106
35177,ban,76262705
68434,bal,31038007
50911,ban,65465089
44167,dog,11883227
86930,bal,4991949
81233,ban,58526136
53880,pea,41025563
51952,mic,22543703
54698,bal,52081030
85031,dog,32764583
56004,lio,17145874
22631,hor,13308124
22501,pea,36570367
96403,dog,66821948
49140,hor,23107172
95262,dog,58147450
89837,pea,20063674
53067,hor,48119359
93214,hor,12224935
57255,mic,70798239
65009,dog,3448679
75827,bal,7836329
71651,hor,67995133
91192,cat,66219018
81765,bal,50866780
53613,pea,46066201
5666,ban,10064045
49558,lio,53796084
97250,pea,75006108
75786,cat,71644391
84333,bal,5517377
15239,mic,38740787
42518,mic,53881551
25446,hor,62784767
48779,app,7461827
32193,cat,46136006
94535,lio,1634401
23562,app,25584865
86101,pea,36589217
67314,lio,5738532
26555,bal,66470112
467,mic,51563289
38388,lio,74333708
85824,dog,15155024
8757,dog,7936386
98016,hor,51205649
22575,dog,44191235
31986,pea,61917002
94673,dog,7105991
411,app,57464387
31248,lio,29602203
30722,cat,29297750
48984,lio,45998280
98321,ban,23944642
13561,pea,15594465
18315,hor,52127133
61160,pea,76532657
47105,mic,5361500
38350,hor,23255545
28559,hor,1022081
70862,app,32776294
38397,pea,68370421
89219,app,33973201
29316,app,8755944
45873,mic,11073992
41169,dog,19372012
53460,mic,18366656
88199,ban,44709736
69398,bal,11146296
9552,dog,66280915
14228,ban,13851687
8147,ban,46090024
84320,lio,10692421
89631,pea,28337024
36139,hor,38702802
12081,pea,22392792
55366,dog,20501335
47494,cat,74627739
62667,bal,15953654
67645,hor,15218743
47689,hor,38056045
58241,cat,36334509
31587,hor,73139862
86740,dog,37980085
40313,cat,50918377
8683,cat,58393199
6201,pea,65084366
56532,app,17790590
54442,ban,24739914
78026,pea,19353460
51425,cat,63704331
27297,mic,4736668
48758,hor,66540448
88298,pea,45656562
26920,ban,49586457
6749,cat,35775565
66431,hor,73903914
95695,mic,7351267
12578,hor,76501437
15570,pea,33643892
7496,bal,3519472
73438,bal,42230486
49852,lio,25028588
377,dog,16015738
61348,ban,42179360
7348,app,23002732
98169,bal,3475942
47132,cat,73967598
28402,cat,27329452
79519,pea,46150904
34768,ban,9382044
44891,mic,13654026
94148,bal,36095057
97924,lio,38190533
22357,lio,3562111
901,cat,13372360
53389,cat,52970909
66350,ban,61017801
77389,cat,57955785
98573,mic,46507023
46460,lio,36765934
52776,cat,66289389
88866,pea,34948673
92585,lio,16249006
73548,dog,72383926
79830,pea,1046376
48329,cat,19042882
66619,cat,16292530
2724,bal,54289436
94495,lio,25216410
18923,lio,32017807
49456,dog,41329884
67298,bal,35238227
50416,cat,41095076
62371,bal,9729052
70257,cat,39548643
32161,app,17669324
82015,app,14726258
25011,mic,38028346
89506,cat,48601307
22193,mic,67106849
48240,mic,65487525
58869,cat,13629296
41819,hor,16670260
64026,app,13175196
48337,bal,61414425
41615,ban,30220470
47447,ban,67925279
70984,bal,20759279
89720,ban,62632033
66055,ban,9998705
73294,cat,27379997
16088,cat,49529030
29367,app,67885158
36711,bal,35691506
88744,hor,71814526
54215,pea,46669158
24596,bal,10078297
90839,ban,33572391
88720,bal,53177600
1734,cat,61514392
44728,app,40707580
57690,dog,15971839
18215,lio,9591989
38260,cat,69996329
63459,dog,36360604
94987,mic,67794088
3650,ban,27897002
46512,hor,66889256
10076,ban,57763333
6420,pea,22159933
41664,cat,70356350
93586,bal,6955245
27419,app,20285709
7062,mic,70961305
17340,pea,73432333
92034,lio,75457669
57564,hor,44332471
85895,app,11436836
52889,app,65137121
53655,mic,15687841
73063,hor,21298475
77019,mic,75408324
36326,pea,2689165
38278,hor,75659398
41070,pea,16919656
45974,pea,16364485
75669,lio,18219233
21333,lio,29199186
81460,app,6280871
62897,pea,14853638
2497,dog,49101626
15560,app,11958527
8584,pea,38867404
91922,dog,32729860
29404,lio,12478758
33973,pea,27578079
91810,dog,45085001
94406,mic,25775111
63758,mic,45220496
82340,ban,55707917
10344,lio,29179206
87889,dog,15962400
97972,cat,5266300
72837,ban,53649239
2060,dog,2686413
15474,dog,65691298
41465,bal,25028533
20815,lio,5504278
61533,pea,55786635
58467,lio,19239452
16723,lio,53393501
19215,lio,32617774
60649,lio,54386448
795,pea,1997143
27428,mic,63178478
94455,cat,50818062
62438,mic,39820088
95172,dog,73413834
66223,bal,62976583
25,ban,69162494
31139,mic,68804510
21002,dog,7344552
29499,app,2752656
92715,lio,16369717
36876,cat,65555129
1327,mic,8501938
62312,app,14753515
42166,mic,36066831
95932,hor,44048205
54947,bal,65642670
73615,dog,63856063
44308,mic,35538338
85616,ban,16192066
17571,cat,70898702
82890,cat,16066554
84017,hor,40729697
82775,app,72338507
69313,dog,2643703
89385,bal,17928873
25248,lio,76296330
32931,mic,23251142
77642,bal,72249143
23570,hor,839005
2898,bal,12161852
60386,dog,7213096
33223,bal,21710639
76186,cat,56251215
16896,ban,66293589
6269,cat,45938126
27103,ban,78063554
24048,hor,30954498
21766,dog,36784261
58302,pea,57015767
32806,dog,19779329
16888,cat,63321505
38842,mic,68031365
76581,hor,56932806
65463,bal,46078008
48497,pea,10001112
12335,mic,14451938
68138,bal,13466809
2401,ban,63280597
84706,dog,12412431
24998,ban,16440149
3096,mic,64948326
99972,mic,64955634
83951,ban,38991018
72622,app,7550596
5907,lio,6798715
40322,cat,63136382
71921,mic,64044036
82727,app,45011418
67324,cat,65565750
79696,bal,6760130
673,mic,50983346
78557,cat,36032639
567,dog,67845728
28984,ban,29781047
66779,ban,72182871
13867,dog,18198357
72573,mic,15241513
69656,app,71415670
60173,app,31955455
61981,cat,42558697
94411,dog,74503991
81187,lio,56422901
42117,bal,12638894
99370,lio,15798642
30320,mic,61079133
40396,bal,9734138
73927,mic,60870684
76491,ban,15530652
77232,mic,63623348
74496,mic,31708805
61153,pea,3437847
57728,dog,55031437
7310,app,19113996
88634,lio,6428155
52703,pea,17088950
73734,hor,36316304
18593,lio,57625268
12458,bal,57930609
91142,mic,6658013
64064,dog,8542345
62128,pea,23800138
86270,app,41787850
65251,lio,65264545
93590,ban,74051070
60039,cat,69572881
82837,lio,65009614
36,app,73322179
28576,bal,69480196
63203,pea,68847908
41953,bal,70397697
78217,app,35763514
59157,pea,43627419
47514,mic,21557833
37160,lio,23554602
56329,pea,78074392
16380,lio,43434837
62198,hor,50276935
74427,dog,44604557
79906,cat,6309489
60533,ban,20882983
69356,bal,39185138
33290,app,45990731
64698,app,19728410
59644,bal,51206297
83107,dog,67969931
7494,cat,57099013
56331,bal,74489188
37743,mic,41668081
40184,mic,46125673
48177,mic,19410626
24316,dog,22913239
97399,app,12993064
97269,pea,35806239
24,app,63703578
23958,pea,14270646
56800,lio,42373742
9754,pea,23729238
81855,pea,35491152
73107,hor,14703779
98534,bal,34955637
15254,hor,19365396
63273,app,20908812
50828,hor,30520044
98151,hor,13346611
82754,pea,55619587
72129,bal,75912501
96462,cat,14950143
43294,bal,35247638
67581,dog,33734252
45154,hor,56477336
69420,mic,76137327
58430,ban,72399957
96727,pea,40115544
81886,ban,61989579
35510,ban,26860893
13483,ban,7531391
54318,pea,76414491
76085,hor,62078649
84823,cat,2329759
61045,app,2996872
58040,cat,50611356
76343,pea,60962965
1953,hor,73850312
35086,app,76582996
2238,hor,13048250
7275,hor,45745712
18778,pea,36408901
34028,hor,10498124
93046,pea,43870174
36391,hor,65721568
19363,cat,45936438
30668,app,58278634
46680,app,70272447
87884,hor,29350478
52067,lio,20215210
15528,mic,73326823
93919,app,60887493
56322,app,20126187
66889,pea,10805480
42015,lio,71580231
96597,cat,77306312
17189,app,43388700
12582,ban,58824834
4658,mic,31535906
5553,lio,66866768
35171,mic,42608160
10567,hor,12910819
67255,lio,24982569
52345,dog,77385753
16040,lio,13785305
46773,app,74413312
44260,bal,64087080
15438,app,45208252
96970,dog,66058285
60180,app,40808720
9925,pea,47566982
15787,mic,11786938
12028,hor,72136187
59158,dog,3960354
91130,lio,14903499
78504,ban,62696360
32841,pea,54922337
2379,pea,62175200
6965,hor,77293308
69428,bal,71448080
34122,pea,5266832
7468,cat,29337914
16485,cat,59872890
36763,cat,5241314
68567,ban,28796166
24011,dog,29200239
27989,cat,17041710
94061,app,24590672
79217,cat,59341252
52554,dog,68160084
38177,cat,23175923
93710,hor,57637183
12522,mic,2950668
13708,lio,12109366
27562,cat,13232308
71584,app,42529008
58856,ban,68567323
89059,dog,5576774
29172,mic,75498685
86390,dog,69708036
13114,hor,57578965
84865,hor,30166830
47810,ban,3164022
4550,pea,68080814
15844,lio,49529168
76037,hor,67079474
14135,pea,1968904
16409,hor,36931452
16869,mic,48428249
80102,hor,59364623
81004,ban,29917636
21635,lio,66807108
76645,hor,38934845
23513,cat,71716109
60244,bal,49567158
76598,dog,55209681
94190,dog,41016407
65078,pea,45779385
26467,pea,13361083
57276,cat,177445
77651,pea,11324318
32152,mic,75576713
59546,ban,61231202
50489,mic,56286440
57025,pea,55066544
4200,mic,45815971
12896,dog,32244383
14718,app,7311022
30467,pea,57782513
72878,lio,25698293
65567,bal,39965783
30777,hor,1750408
73124,lio,15357625
74093,lio,18947854
13479,hor,13932118
65543,bal,40274649
89800,app,60159406
55251,lio,22053812
62977,lio,2559145
85690,bal,2409232
23616,ban,71648369
14775,hor,26634820
95644,ban,47970827
80314,lio,70517155
18566,bal,70926934
30222,cat,34842832
36784,app,46433727
76322,ban,19701338
70418,lio,23461872
7402,dog,43811669
46666,ban,10946534
80794,lio,35232481
43378,ban,65983807
890,hor,77284024
42140,dog,66061104
64510,dog,29290233
39437,hor,34782337
94994,app,8630178
7564,ban,53857467
15571,lio,15185070
71089,pea,31604040
58249,cat,4391562
88399,dog,2782248
97643,lio,1987275
34817,bal,48914870
60323,dog,46894150
29554,hor,2270933
39960,lio,58152515
59764,bal,54112677
44658,hor,38142847
77626,dog,51536586
86495,bal,53544596
17276,dog,55422040
37452,pea,6695371
60425,app,3424342
65080,bal,71800042
49904,mic,24660856
64490,hor,33016405
40918,pea,75330203
52382,pea,30237322
53613,dog,77185267
19557,lio,73841938
67574,mic,27270100
28270,bal,1453212
80710,lio,31176566
83711,cat,30387687
63057,dog,51289460
73093,lio,12795911
49211,cat,42225433
71897,hor,20500555
80426,bal,22690746
37321,lio,4865815
40013,cat,9814317
37665,ban,26710319
60553,ban,69670270
38847,hor,21322583
71993,bal,69709441
57160,dog,20311603
8468,dog,11037650
51504,ban,45669061
5154,mic,71181351
10285,cat,3134546
69095,app,38177979
42200,bal,28947379
70131,bal,26136721
58102,lio,36144169
2988,cat,3696412
79702,ban,4458612
39923,cat,34847310
69368,cat,59218654
10102,hor,46450820
87062,bal,17316672
18424,bal,16986856
1973,pea,72271311
13185,pea,26776732
88324,lio,30589947
67452,dog,36445933
51431,bal,49372653
62637,mic,11600360
16152,bal,51347036
726,dog,33980074
60410,hor,2890211
20597,mic,74638227
80050,pea,8185308
74688,ban,61159381
7767,hor,73278277
51375,lio,67864000
50499,mic,9760464
23768,lio,28477385
67558,mic,54639042
70881,cat,70232998
39862,hor,68058092
32792,bal,62151516
68017,ban,25134626
86125,ban,73306805
57075,lio,4554640
18456,dog,3450831
17314,ban,26429047
46935,hor,41959273
12845,bal,54384684
60061,lio,17032284
56809,pea,37133237
82632,pea,26849684
5679,dog,8834149
28939,lio,53203001
96931,lio,72795230
10770,lio,4697141
35324,cat,32642551
61469,lio,16021728
50762,bal,9627231
42170,hor,38718798
63912,lio,77725083
6051,app,13110479
53264,dog,44617136
56767,ban,14681747
9944,app,45184371
69792,dog,28951573
47128,hor,31043864
17710,mic,46448018
70905,cat,23336578
84977,dog,58126583
15429,dog,52164933
75367,hor,21464129
23271,mic,50204122
15630,bal,53886978
87328,dog,10639708
57855,hor,25100606
58417,lio,53536355
37562,app,72497993
70920,bal,68728026
55022,app,39234728
86691,lio,21891396
85559,dog,29702136
51737,mic,15551842
91843,cat,8288204
44690,lio,46925149
52539,hor,58146737
7963,pea,45155094
16496,pea,40614692
15434,pea,24103691
93647,cat,34771848
20699,mic,45621979
31361,ban,26216626
10927,ban,32971416
29151,pea,52166377
48855,ban,46287136
75087,ban,57593704
27548,ban,55457946
84911,pea,60960236
20219,hor,31394843
42439,cat,56432839
4641,app,22724974
69598,ban,12236942
26628,pea,30977546
88286,cat,17520874
53026,app,70896141
89713,ban,62514218
90199,cat,21544822
58064,app,32370754
53352,cat,8080166
35307,cat,60653035
47017,pea,29061201
17050,mic,19489256
50087,ban,60899826
48714,ban,36958078
58951,pea,69073356
32426,ban,63191593
20275,cat,32687296
87806,cat,45171736
74037,mic,33555010
59213,app,34808567
82183,ban,38834865
15401,pea,61672740
91888,lio,11626223
71818,ban,51968786
64186,bal,8109419
91482,hor,43845231
15518,bal,63895708
4857,hor,24173045
65442,dog,25644050
95422,lio,18924666
8499,mic,29623550
69669,dog,43059238
18006,bal,15428972
78651,dog,24956315
38700,app,50386744
91584,dog,43200960
20248,cat,10300014
43461,app,25924408
11747,bal,76840169
24654,mic,27248756
85091,mic,56249280
15569,lio,57023281
4868,mic,76797721
77765,lio,29876907
12594,lio,46395699
73234,cat,13591460
40972,bal,5453522
20041,lio,77262680
25984,app,18151122
90506,mic,50095557
23162,hor,688726
39992,hor,60733813
8437,app,16064077
11320,bal,62590451
7089,mic,53354775
70128,cat,16525684
83939,mic,44180967
80686,hor,28819212
17345,cat,21552782
84377,hor,51141173
89611,dog,1293599
23631,bal,40978919
37976,cat,14752757
34842,lio,40931344
48333,pea,28000241
38123,cat,25450068
21588,cat,59630334
7238,bal,30848618
96832,ban,28141021
51156,hor,28955861
43333,app,75804007
94083,cat,41636888
41286,ban,48505677
50970,mic,16984565
60646,lio,16769311
54545,dog,870199
33238,cat,69303896
45782,app,53344960
90650,lio,41420041
63458,lio,49091866
4091,app,55475641
81122,cat,2129250
83787,pea,20108418
6629,hor,11594404
84217,cat,8764933
37397,hor,61970871
344,cat,42748069
33325,ban,74435979
42330,bal,59338609
6566,app,57811332
90381,app,25635230
16482,app,29413184
22218,lio,53691121
13536,mic,24871212
27686,hor,52882927
85572,app,35089516
41434,cat,73568375
75662,pea,48590672
32159,ban,20226021
33801,mic,24121485
36790,dog,40027321
3436,app,67711574
82981,dog,49028005
68758,ban,57128917
23531,hor,16193342
61181,cat,24203687
14414,mic,16804231
49046,mic,64083655
45821,mic,35422101
42028,dog,184884
67175,pea,49306239
68307,mic,26393474
90441,dog,67718870
93786,lio,55762379
64311,pea,26948375
38929,hor,52820055
70666,mic,9591652
9929,ban,73249693
36139,lio,22932999
66325,ban,25900846
41512,pea,69614219
9620,lio,49012993
41283,pea,14218407
10153,lio,47596185
74860,dog,41939466
50541,pea,74223981
21860,app,1867393
29956,lio,73075445
72708,hor,68540479
31896,ban,45377638
15718,pea,55857647
99812,pea,558618
21928,lio,31871709
43529,ban,9402751
34876,cat,29501716
95355,ban,72007818
68896,cat,52718530
77951,bal,18437515
97564,mic,35867468
24908,lio,46204442
42960,mic,59240735
53994,lio,18977828
16040,app,46249241
78299,pea,12472962
1647,cat,59031822
45106,hor,17571634
61042,app,56927847
50807,hor,39645944
25341,mic,18614315
23711,dog,65462304
15050,mic,8066089
89238,pea,59248739
42077,app,39157856
99008,dog,3097957
82424,pea,65494175
79803,pea,71927426
75660,pea,60925999
59311,app,72093897
3645,mic,78107837
88184,app,6675794
5693,app,49614746
50656,ban,19518031
17149,hor,57718025
95065,lio,27477353
35966,hor,67297394
12712,hor,62079533
75029,ban,19624497
92713,ban,31927291
79303,app,8475428
12431,ban,22530389
47856,lio,65718183
36309,cat,52715273
93239,hor,30703084
57078,ban,57641027
40799,pea,52690040
59969,app,70192068
69852,pea,30852030
43977,dog,44686532
11716,pea,49199280
11870,ban,13225116
30325,mic,43590794
39242,hor,59904953
85561,ban,5627672
96874,lio,12302875
95266,app,76002284
70376,pea,47114008
19287,mic,40936142
39743,bal,66822781
47329,bal,52475774
42688,bal,50131386
54034,pea,19835193
21965,lio,29526418
92369,ban,12374658
68598,hor,30589334
40226,ban,64214863
75351,pea,45035876
7590,mic,34954058
63801,cat,9254935
89480,dog,66243652
4928,dog,77661295
59244,dog,36497079
85312,pea,74938798
75583,hor,50133153
32517,ban,47428379
70023,dog,29227251
58500,pea,3075316
56114,ban,39510669
96456,hor,45739694
64437,bal,46740310
64563,dog,67917298
81379,pea,14101495
88241,bal,11237288
85925,dog,57013582
70183,lio,46892675
57904,ban,4669818
41625,ban,70163011
15511,dog,6580245
36656,ban,29788163
72796,ban,40343708
51684,mic,64822931
37814,ban,43629754
60498,bal,26834535
53563,bal,8689232
83262,app,2552799
28114,bal,58485278
95324,bal,35826847
83934,dog,63476666
59495,hor,76261084
10004,app,2663525
34739,lio,72838378
98515,pea,42691437
32217,bal,66276622
50605,pea,5979439
12596,bal,7778222
72209,mic,41409856
45351,lio,42206993
49324,dog,67837683
90649,cat,14356837
12180,lio,13181582
17241,pea,56953236
50116,lio,64431976
53002,ban,26043478
81210,bal,38926485
48196,bal,46179778
97360,hor,71150155
24522,pea,15595842
89070,app,51389161
52739,hor,19023616
53884,pea,65400943
87891,app,39546888
85724,bal,68174745
53346,lio,48610649
26563,cat,48822123
89376,app,18079542
29210,dog,1535000
97566,bal,48102057
5883,mic,8145850
64705,lio,62750099
86750,app,77041460
32601,pea,28020859
29555,pea,7943727
24654,mic,62712280
69976,hor,40816093
6181,ban,3676752
12071,bal,28870152
18430,bal,52937424
10258,cat,30878603
52974,bal,52681252
68400,ban,12275637
80524,bal,41876749
10606,mic,17249281
43526,app,28893735
52375,ban,27789319
43107,lio,10977549
34232,cat,11410710
69946,app,25462261
75199,lio,62009723
11998,dog,57210961
52416,pea,63820483
1133,hor,10263577
74406,lio,65118772
99822,app,8829971
10734,pea,17442656
78934,ban,68081742
34631,bal,76417879
87755,bal,18818237
25043,app,35013867
18043,cat,34329460
81535,bal,28981483
56382,pea,17160943
88044,app,53907395
99256,ban,39700781
41948,bal,2360794
26930,hor,43945365
29863,ban,78134426
36761,cat,26755273
19670,cat,40404846
35547,pea,42497431
32427,ban,44726174
17833,mic,60524213
93232,pea,62113083
26311,bal,52777326
75123,cat,60964584
59192,lio,41916084
54452,bal,486254
86507,app,66731795
99335,cat,71934220
66582,bal,9791646
47974,bal,30991123
96751,lio,9314034
45154,hor,24055302
26096,ban,63861140
57080,lio,4248850
20766,hor,24227884
16717,pea,21842355
26714,lio,18577443
66932,dog,63848351
40826,bal,12259156
3778,app,56554408
91832,bal,45947521
83033,hor,37764492
76638,lio,8629338
40396,pea,73040777
12719,pea,15845946
75802,pea,25280481
93541,lio,37078055
6738,bal,43904573
4242,cat,29785390
91093,app,59229532
16158,app,75609596
87262,hor,7948028
77750,cat,25976672
26424,app,44285370
47546,mic,19123753
96675,app,48992894
41413,dog,41825271
51361,dog,68248827
11859,lio,22129491
4577,dog,20685376
67661,app,71315464
43437,bal,13576042
18425,bal,43864527
49747,hor,20174979
2916,hor,44644583
42795,mic,47986220
18569,cat,65952390
98963,dog,23371132
81695,app,23529611
31333,dog,42665371
63862,dog,59663028
35847,app,66601044
15218,dog,1990364
94485,cat,26240581
38027,dog,70680116
63492,app,75763312
63484,cat,3379304
55656,ban,63473382
862,app,47535414
95419,dog,61460164
91874,ban,32375994
12732,app,4361354
98580,bal,45809317
36722,mic,34413003
72670,ban,15642003
36700,lio,11706970
69314,dog,31743893
41935,lio,74638671
12259,app,59567228
23692,pea,12985157
32919,cat,48601777
53668,dog,32260043
45904,dog,78070382
16975,pea,26653922
56468,ban,35447096
22004,hor,44466050
80520,cat,26051139
38940,cat,11641254
92052,ban,22448725
50563,bal,21331953
9968,mic,56156342
27972,bal,7733033
53642,lio,25605279
18257,hor,25940843
78379,app,63891706
57459,hor,37423805
64,ban,46582963
59114,bal,42111107
50117,mic,47954916
26936,lio,61919503
31873,lio,53801677
37714,ban,65184261
67987,pea,9222871
83951,cat,57997153
74536,app,25581215
45055,pea,52476282
94440,hor,40227602
41156,cat,26086673
98309,pea,5726657
25745,pea,69986028
80576,ban,14138502
55841,app,9619509
31322,bal,62782913
98485,lio,16159848
23142,dog,24862269
95240,lio,76462518
30717,cat,73087360
33315,pea,75740188
95068,dog,27059778
56963,ban,14164039
40048,app,60708928
84843,pea,58510518
70727,dog,27702706
22465,bal,11705252
59599,mic,10456425
46805,pea,18384768
30599,mic,71038465
23380,ban,23354292
75247,mic,52851659
33764,dog,44330363
10728,pea,2608655
13400,mic,47363218
40997,lio,45078399
69874,lio,63112197
34900,bal,57071403
28852,ban,50453469
86033,ban,47250985
71760,ban,37076482
55458,pea,54023850
91502,lio,37880574
53498,dog,52396905
58331,lio,5500360
78546,mic,54855176
51285,cat,42693007
20920,app,38012584
45024,lio,62999559
77344,dog,22543452
65297,hor,55657295
2232,cat,72965742
87977,cat,32904449
18233,mic,60341268
45490,pea,25832570
937,mic,12292921
53403,app,61695853
73823,hor,59267759
97117,dog,28488647
14583,dog,49732403
22867,dog,69039648
20846,hor,67639273
90044,bal,69331008
52622,mic,52492085
95530,ban,8801743
15064,ban,27611959
61365,cat,38981860
88655,pea,19933159
70884,app,35545817
31278,dog,37473717
19366,mic,74586579
11104,mic,20740101
21267,hor,59589715
3867,mic,4914417
41235,ban,20139686
80522,mic,32987121
59865,ban,69082204
30153,cat,64436405
88712,cat,56340343
61837,dog,1474708
9417,cat,44959350
59057,hor,35841448
6892,pea,43568578
57847,ban,57473562
58577,dog,27672859
20443,dog,60649912
14610,ban,63130026
91758,app,29513261
34173,lio,72160944
65783,cat,34359738
3690,app,50991546
36775,dog,22453028
93945,mic,75281002
70472,hor,74262057
73165,app,50410281
87432,hor,76863412
51407,mic,30258255
29238,bal,60123571
74390,cat,7643553
49568,app,64639067
25538,lio,60114180
25423,hor,12034328
80656,cat,55517557
98046,app,43195546
26007,ban,8444210
21159,lio,48585302
37387,mic,65966354
44575,lio,35434230
61261,bal,26255371
46609,dog,58094574
43783,hor,50452442
94338,lio,10910092
21464,lio,11701433
98921,app,65283375
55376,mic,13508372
12880,app,55904616
81668,cat,55273317
57331,dog,1653153
29081,bal,33151888
85357,dog,50406084
7061,hor,51524195
57363,cat,70764411
31739,lio,37982274
22279,mic,36159531
92115,mic,43690973
89065,ban,64602707
70351,lio,1967001
40031,bal,50313182
59212,ban,26948890
35984,app,30217156
92667,app,71733700
39040,bal,29903494
25442,hor,45155767
56042,lio,24250145
9341,cat,66547019
54915,hor,30696315
94267,cat,14910748
90468,ban,66057346
89122,ban,50102705
77046,mic,6131231
77363,bal,37747874
77489,cat,44722493
52834,ban,33778705
25254,hor,19942795
29363,pea,32726714
79130,pea,36011614
42196,ban,42412765
31238,app,8359528
12535,pea,33746364
58093,lio,21263151
32292,mic,8198722
46977,app,4562001
59693,ban,15336329
9313,ban,23462057
6027,app,67847213
43425,bal,43492109
2773,hor,32476340
97756,pea,36256579
98989,bal,69900464
26422,ban,30103720
2355,ban,698162
54145,ban,15239347
88293,ban,67252131
97146,bal,33695281
16803,pea,69150081
62804,ban,60939675
3387,mic,18787154
5349,pea,30302179
5884,ban,77867474
23447,hor,70881351
83723,mic,49120987
14902,hor,7692217
29275,pea,52913077
93723,dog,67644994
70022,bal,17837597
82830,hor,64295685
18854,hor,51004111
30753,mic,50517862
7047,hor,31894602
28427,mic,58788702
23257,cat,21136934
74294,ban,67238120
19049,app,61178763
35396,hor,70285235
83008,pea,32694817
22249,ban,60769112
57694,hor,9930654
22705,pea,64941800
29723,cat,8075002
82579,mic,54666488
91659,lio,19026956
3133,bal,2130420
58844,lio,42840286
66128,lio,55959918
84697,dog,15235950
3338,ban,21609230
18983,mic,38197678
66212,bal,62497670
63281,hor,37223575
2855,ban,59711577
29860,mic,64625775
13306,cat,19772086
52975,lio,31280751
16140,hor,62219110
84770,hor,23870629
36885,bal,54144805
37828,mic,42730973
57780,app,35618008
25546,lio,76175316
84922,app,14623055
59153,dog,47233602
83354,lio,36982905
28800,lio,9850352
78001,ban,70535767
46936,hor,48256892
54961,ban,6486844
20580,lio,21845340
11915,hor,14686791
31159,pea,37094846
90459,ban,69192292
98757,mic,1951957
36165,hor,25012726
8585,ban,70608083
80777,hor,57458322
98497,hor,56228593
14842,mic,39317030
38357,dog,50913924
18471,mic,22733837
27009,hor,44304869
75716,lio,51474848
49809,lio,58661474
57498,lio,51109414
60326,bal,39746817
74472,bal,36559074
77409,app,41562465
9655,bal,75214359
84999,pea,4074635
6302,bal,12300468
79166,pea,71341691
95496,mic,64500917
80367,ban,3568296
53659,ban,34366932
22609,bal,33383568
48640,ban,27755999
9462,pea,43950855
67989,bal,20373549
8924,lio,15454945
47568,pea,49096860
63331,ban,46873318
45447,bal,62918318
54137,mic,77925963
22146,ban,35038320
23532,ban,25443862
36644,ban,55446391
16163,hor,21981387
12399,pea,77368910
39620,bal,47910925
51366,lio,10426936
23612,bal,39017482
18453,hor,3731051
67684,app,12475488
28325,pea,31955816
24169,hor,31966242
90507,hor,68042977
67246,lio,2678788
33156,ban,51349515
